Property_ID,Listing_Date,City,Locality,Property_Type,BHK,Built_Up_Area_sqft,Carpet_Area_sqft,Age_Years,Floor,Total_Floors,Bathrooms,Parking_Spaces,Furnishing_Status,Facing,Gated_Community,Distance_to_Metro_km,Distance_to_CBD_km,Nearby_Schools,Crime_Index,Amenities_Score,Monthly_Maintenance_INR,Seller_Type,Loan_Available,Annual_Property_Tax_INR,Price_Lakhs
PROP-10812,2025-01-07,Delhi NCR,Gurugram,Apartment,4,1760.4,1324.5,10,7,24,3,1,Semi furnished ,North,No,5.03,7.79,7,48.1,7.6,9160,Owner,Yes,75700,161.67
PROP-10813,2025-12-08,Chennai,Porur,Apartment,2,1120.0,776.2,14,12,21,1,0,Semi-Furnished,West,Yes,6.67,20.67,5,57.4,8.0,5210,Broker,Yes,20500,67.53
PROP-10814,2025-01-06,Chennai,Tambaram,Apartment,3,1180.8,847.6,16,9,19,3,2,Unfurnished,North-East,Yes,5.5,12.52,7,58.9,7.2,5940,Broker,Yes,22200,85.19
PROP-10815,2025-12-21,Bengaluru,HSR Layout,Apartment,3,1833.9,1258.3,13,2,23,3,3,Unfurnished,North-East,Yes,,16.58,3,46.3,7.1,8890,Owner,Yes,39000,162.34
PROP-10816,2026-07-14,Hyderabad,Kukatpally,Apartment,3,,1398.6,6,1,26,3,0,Unfurnished,North-East,Yes,2.62,14.03,4,,6.5,6870,Broker,No,42400,137.83
PROP-10817,2026-01-27,Hyderabad,Manikonda,Apartment,2,810.5,,18,1,3,3,1,Semi-Furnished,East,Yes,4.56,12.15,7,,7.1,2730,Builder,Yes,16400,61.08
PROP-10818,2025-04-05,Delhi NCR,Noida,Apartment,2,1148.2,822.1,19,Ground,17,3,2,Furnished,West,Yes,2.95,1.0,8,40.5,2.0,4690,Builder,Yes,26800,99.96
PROP-10819,2025-06-12,Chennai,Porur,Independent House,1,721.6,509.6,24,Ground,1,1,1,Semi-Furnished,North-East,Yes,6.53,19.54,2,37.8,6.4,3100,Builder,No,25700,30.95
PROP-10820,2026-02-01,Bengaluru,Whitefield,Apartment,5,3674.1,2738.7,7,4,4,5,2,Furnished,North,Yes,8.51,19.92,1,48.2,8.4,16730,Owner,Yes,160500,269.16
PROP-10821,2025-08-31,Hyderabad,Kukatpally,Apartment,2,1060.3,721.5,1,Ground,1,2,0,Semi-Furnished,North,Yes,0.61,14.27,7,76.8,7.4,4040,Builder,No,20400,82.61
PROP-10822,2026-04-17,Hyderabad,Gachibowli,Apartment,3,,1377.0,4,7,35,2,2,Semi-Furnished,North-East,Yes,2.01,19.95,3,66.9,6.5,4280,Owner,Yes,59800,124.81
PROP-10823,2026-07-25,Pune,Hadapsar,Apartment,4,1540.8,1316.5,44,27,35,3,1,Furnished,East,No,12.09,8.21,10,29.3,9.0,8370,Owner,Yes,36400,80.23
PROP-10824,2026-02-22,Bengaluru,Yelahanka,Apartment,3,1774.2,1407.9,16,16,23,3,1,Furnished,East,No,7.66,7.77,2,51.8,3.2,4480,Owner,Yes,53500,128.71
PROP-10825,2025-04-07,Hyderabad,Kukatpally,Apartment,2,,823.3,39,6,10,2,0,Unfurnished,North,Yes,3.96,15.51,3,39.5,6.5,3370,Broker,No,33800,52.6
PROP-10826,2026-06-22,Pune,Wakad,Apartment,2,,781.5,9,1,17,2,2,Semi-Furnished,North,Yes,7.73,6.46,7,76.2,5.7,4070,Owner,Yes,37500,78.54
PROP-10827,2026-05-05,Pune,Baner,Independent House,4,2432.1,1747.9,2,Ground,1,4,2,Semi-Furnished,West,Yes,3.05,6.68,8,56.9,6.7,8850,Broker,No,93600,203.66
PROP-10828,2026-02-09,HYDERABAD,Gachibowli,Independent House,2,972.7,694.0,16,Ground,2,2,2,Semi-Furnished,West,Yes,5.3,11.52,6,32.0,7.1,4900,Broker,Yes,35300,89.92
PROP-10829,2025-10-28,Delhi NCR,Faridabad,Apartment,4,2024.4,1536.6,4,3,11,4,2,Unfurnished,South,Yes,6.25,13.92,11,47.9,7.2,8420,Builder,Yes,68900,183.28
PROP-10830,2025-09-09,Hyderabad,Manikonda,Apartment,4,2089.2,,6,2,6,4,1,Semi-Furnished,West,Yes,2.18,4.77,1,32.9,8.7,5090,Builder,Yes,77100,204.98
PROP-10831,2026-01-23,Hyderabad,Kukatpally,Studio,1,639.4,449.6,4,1st,4,1,1,Semi-Furnished,South-East,No,8.01,11.52,4,41.5,5.2,3080,Builder,Yes,12300,47.68
PROP-10832,2025-01-15,Pune,Wakad,Apartment,2,1191.0,965.9,18,1,4,2,0,Semi-Furnished,West,Yes,5.67,13.95,6,23.0,6.2,4750,Builder,No,41600,75.96
PROP-10833,2026-07-09,Hyderabad,Kukatpally,Apartment,3,1943.2,1599.1,8,13,17,2,1,Semi-Furnished,East,Yes,3.42,9.7,8,82.2,4.7,8640,Owner,Yes,61800,142.44
PROP-10834,2026-07-01,Hyderabad,Manikonda,Independent House,3,1234.6,847.2,8,1,1,3,1,Semi-Furnished,West,Yes,,21.55,9,61.0,,3030,Builder,Yes,43100,133.89
PROP-10835,2025-12-16,Hyderabad,Gachibowli,Apartment,2,1174.0,801.8,7,10,12,2,1,Semi-Furnished,South,Yes,6.35,22.28,8,38.1,5.6,4390,Builder,No,39100,67.82
PROP-10836,2026-08-12,Bengaluru,Yelahanka,Villa,4,2313.5,1951.7,15,Ground,4,4,2,Furnished,East,Yes,7.41,6.67,1,39.8,8.5,10480,Owner,Yes,69200,244.03
PROP-10837,2025-05-16,Delhi NCR,Dwarka,Apartment,3,1416.8,1076.6,17,6,25,4,1,Unfurnished,North-East,No,2.72,15.1,12,64.4,8.3,3130,Broker,Yes,43200,106.63
PROP-10838,2025-10-26,Bengaluru,Marathahalli,Villa,3,1678.0,1225.0,0,2,3,3,2,Semi-Furnished,South,Yes,4.83,12.82,0,42.7,5.6,6420,Broker,Yes,76300,194.08
PROP-10839,2026-04-27,Bengaluru,Marathahalli,Apartment,2,1142.0,,12,4,5,3,1,Furnished,North,Yes,6.08,9.66,8,25.5,8.6,3990,Owner,Yes,34500,114.54
PROP-10840,2026-05-03,Delhi NCR,Faridabad,Apartment,4,1768.6,1297.6,13,1st,27,4,2,Semi-Furnished,South-East,Yes,4.06,22.91,4,46.2,7.2,7670,Builder,Yes,66000,146.39
PROP-10841,2025-08-17,Delhi NCR,Ghaziabad,Independent House,2,968.3,755.2,33,3,3,3,0,Unfurnished,North,Yes,1.36,23.03,12,37.1,5.6,3660,Broker,Yes,32500,50.75
PROP-10842,2026-04-16,Pune,Hadapsar,Apartment,3,1026.5,777.9,14,1,3,3,2,Semi-Furnished,South,Yes,8.79,10.95,0,72.2,3.4,2600,Builder,Yes,27000,85.2
PROP-10843,2025-08-14,Pune,Baner,Apartment,2,1312.0,907.9,5,16,18,2,1,Semi-Furnished,South-East,Yes,0.25,5.87,8,59.3,5.0,6320,Builder,Yes,26300,105.43
PROP-10844,2025-04-03,Pune,Hadapsar,Apartment,3,1505.8,1099.8,0,13,34,2,2,Semi-Furnished,South-East,Yes,6.4,2.45,3,59.7,5.6,6600,Owner,No,42500,112.28
PROP-10845,2026-03-15,Bengaluru,HSR Layout,Villa,5,3445.9,2692.5,0,1,1,5,1,Semi-Furnished,South,Yes,8.19,20.17,9,51.0,7.4,8960,Owner,Yes,78700,325.11
PROP-10846,2026-08-21,Pune,Baner,Apartment,4,2902.6,2120.4,,2,17,4,1,Unfurnished,South,Yes,5.56,24.93,8,55.8,4.3,14370,Broker,Yes,52300,171.83
PROP-10847,2025-07-04,Bengaluru,Whitefield,Apartment,2,791.7,639.8,8,26,26,3,1,Unfurnished,North-East,Yes,,14.95,2,65.5,6.4,2690,Builder,Yes,32100,59.88
PROP-10848,2025-08-13,Hyderabad,Madhapur,Villa,4,1767.4,1458.6,24,Ground,4,5,2,Furnished,North,Yes,9.25,1.0,6,44.6,6.4,7220,Broker,Yes,56700,147.01
PROP-10849,2025-07-15,Hyderabad,Manikonda,Apartment,3,1705.8,1437.9,5,21,28,3,1,Semi-Furnished,North,Yes,3.41,20.19,5,20.6,7.9,8560,Broker,Yes,71500,139.94
PROP-10850,2026-01-12,Bengaluru,Electronic City,Villa,4,2139.7,1778.5,0,2,3,4,1,Furnished,East,Yes,0.2,20.14,9,52.1,5.7,8150,Owner,Yes,48200,216.1
PROP-10851,2026-04-07,Pune,Hinjewadi,Studio,1,612.2,469.6,28,Ground,2,1,2,Unfurnished,North-East,No,8.3,19.95,6,53.7,2.6,2510,Broker,Yes,16100,18
PROP-10852,2025-05-02,Hyderabad,Madhapur,Independent House,3,1416.7,1054.4,3,Ground,3,3,2,Semi-Furnished,West,No,4.6,14.52,3,36.5,8.2,5210,Broker,Yes,32600,133.95
PROP-10853,2025-04-03,Delhi NCR,Dwarka,Apartment,4,1703.8,1203.8,2,6,7,5,2,Unfurnished,North,Yes,6.22,7.99,5,62.8,5.8,7240,Broker,Yes,42400,166.68
PROP-10854,2025-04-28,Pune,Wakad,Apartment,3,1537.6,1266.2,18,12,19,3,2,Semi-Furnished,South-East,Yes,5.35,13.1,8,21.2,7.0,6450,Builder,No,57000,116.69
PROP-10855,2025-05-12,Bengaluru,HSR Layout,Apartment,2,1164.8,811.8,17,5,5,2,2,Unfurnished,East,No,3.19,7.49,0,38.6,4.2,4620,Owner,Yes,34200,93.85
PROP-10856,2025-03-21,Bengaluru,Electronic City,Studio,1,590.6,483.5,14,Ground,3,2,2,Semi-Furnished,South-East,No,5.14,24.45,6,64.5,4.1,2420,Owner,Yes,19800,46.43
PROP-10857,2026-04-09,Delhi NCR,Faridabad,Independent House,2,1210.3,852.3,0,Ground,2,2,1,Semi-Furnished,North,Yes,10.09,12.69,6,10.2,5.8,4490,Owner,Yes,39800,111.91
PROP-10858,2026-01-01,Hyderabad,Kukatpally,Apartment,2,1287.4,1018.4,,9,30,2,2,Semi-Furnished,East,Yes,10.35,18.15,1,14.7,5.8,5960,Owner,Yes,41200,94.24
PROP-10859,2025-10-23,Pune,Hadapsar,Apartment,2,1063.4,816.2,0,2nd,17,1,0,Furnished,North-East,Yes,,11.54,5,27.7,9.9,5770,Broker,Yes,24000,96.03
PROP-10860,2026-08-27,Bengaluru,Electronic City,Apartment,3,1902.0,1489.4,5,2,5,3,1,Semi-Furnished,North,Yes,10.06,4.33,3,44.4,7.7,5540,Broker,Yes,68300,163.1
PROP-10861,2025-09-14,Hyderabad,Kondapur,Independent House,1,752.8,544.9,10,3rd,4,1,0,Semi-Furnished,East,Yes,9.72,17.61,8,30.1,7.4,2330,Owner,Yes,30500,41.86
PROP-10862,2026-01-17,Pune,Hinjewadi,Apartment,3,1583.6,1233.3,18,20,34,3,1,Unfurnished,West,No,7.42,6.16,0,53.2,7.0,6370,Builder,No,51500,107.83
PROP-10863,2025-09-20,Hyderabad,Kondapur,Apartment,1,665.6,567.5,11,20,22,1,2,Unfurnished,East,No,6.56,17.9,1,65.2,7.7,80976,Owner,Yes,17000,40.95
PROP-10864,2025-08-01,Hyderabad,Kukatpally,Apartment,2,994.7,,5,1st,18,2,1,FURNISHED ,South,Yes,4.59,16.53,2,55.8,6.7,4300,Owner,Yes,19700,85.57
PROP-10865,2025-09-28,Bengaluru,Electronic City,Apartment,2,937.0,724.3,3,3rd,8,3,1,Furnished,West,Yes,3.65,17.74,2,28.5,7.2,4510,Owner,Yes,20000,96.82
PROP-10866,2026-07-31,Hyderabad,Gachibowli,Villa,4,2310.5,1719.4,1,1,2,5,1,Semi-Furnished,North-East,Yes,,14.3,12,58.2,9.8,12690,Broker,Yes,86700,224.43
PROP-10867,2025-08-27,Hyderabad,Kukatpally,Independent House,2,1056.3,729.8,20,2nd,4,2,2,Semi-Furnished,South,Yes,2.03,10.19,4,62.0,4.8,5620,Broker,Yes,37300,72.32
PROP-10868,2025-11-28,Chennai,Anna Nagar,Apartment,3,1387.9,1135.1,2,6,19,3,1,Semi-Furnished,East,Yes,3.85,9.46,7,43.5,9.2,4810,Builder,Yes,53800,115.06
PROP-10869,2025-03-27,Delhi NCR,Dwarka,Apartment,2,1049.2,822.6,3,6,7,3,1,Semi-Furnished,North-East,Yes,0.69,5.72,12,19.6,6.4,3620,Owner,Yes,47800,123.06
PROP-10870,2025-07-21,Hyderabad,Kukatpally,Apartment,2,912.8,702.4,30,Ground,1,2,1,Semi-Furnished,West,No,6.49,14.63,2,40.2,4.5,2490,Builder,Yes,22700,51.23
PROP-10871,2026-06-02,Bengaluru,Marathahalli,Apartment,2,1031.6,,13,6,11,2,1,Semi-Furnished,South,Yes,0.2,16.39,9,55.7,5.2,5310,Builder,Yes,38600,107.69
PROP-10872,2025-10-06,Hyderabad,Kukatpally,Villa,3,1749.4,1281.6,0,1,1,4,1,Unfurnished,North-East,Yes,5.94,19.0,2,51.7,5.2,3670,Owner,Yes,55300,174.4
PROP-10873,2025-09-15,Hyderabad,Gachibowli,Apartment,2,1179.6,997.0,8,13,31,2,1,Unfurnished,North,No,0.2,10.47,1,36.6,0.8,5930,Owner,Yes,23300,92.19
PROP-10874,2025-05-05,Delhi NCR,Ghaziabad,Apartment,3,1702.9,1359.6,9,Ground,11,3,1,Furnished,West,No,3.78,19.86,8,34.7,9.0,3840,Owner,Yes,47700,153.55
PROP-10875,2025-03-30,Chennai,Porur,Apartment,3,1381.0,1159.9,18,5,14,3,0,Unfurnished,West,Yes,2.99,6.39,9,71.2,9.8,4610,Builder,Yes,27000,118.29
PROP-10876,2026-03-23,Chennai,OMR,Apartment,2,1307.7,1088.7,13,Ground,1,3,1,Semi-Furnished,East,Yes,4.98,19.32,10,56.6,6.9,4830,Owner,Yes,40900,91.56
PROP-10877,2025-02-22,Pune,Baner,Apartment,4,2258.5,1761.0,12,3rd,3,3,2,Semi-Furnished,North-East,No,7.09,22.26,1,23.0,9.0,5120,Builder,No,48300,143.26
PROP-10878,2026-02-04,Hyderabad,Gachibowli,Apartment,2,629.7,467.3,13,19,32,1,0,Semi-Furnished,East,Yes,7.33,19.39,7,7.2,4.9,2610,Owner,No,16800,35.22
PROP-10879,2026-01-06,Bengaluru,Yelahanka,Apartment,1,12715.3,431.1,17,14,28,1,2,Furnished,South,Yes,5.29,7.72,2,48.1,6.2,2300,Builder,Yes,17800,70.13
PROP-10880,2025-04-13,Hyderabad,Gachibowli,Apartment,2,1080.1,901.5,5,1,1,2,2,Unfurnished,South-East,Yes,2.62,14.07,0,34.7,10,5230,Owner,Yes,36900,99.42
PROP-10881,2025-02-09,Pune,Hinjewadi,Apartment,2,958.2,712.1,9,2nd,11,3,1,Unfurnished,South,Yes,1.17,11.73,2,27.1,6.9,3950,Owner,Yes,21600,72.91
PROP-10882,2025-02-11,Chennai,Velachery,Apartment,3,1447.7,1168.0,35,5,13,3,2,Unfurnished,South-East,Yes,3.61,22.38,12,64.0,8.7,6140,Broker,Yes,41300,70.18
PROP-10883,2026-07-18,Bengaluru,Electronic City,Apartment,4,2353.1,1979.1,,10,19,4,1,Semi-Furnished,South,No,0.2,12.49,10,40.6,7.9,8080,Owner,Yes,91900,209.42
PROP-10884,2026-08-13,Pune,Hadapsar,Apartment,2,1164.9,950.7,0,2,2,2,1,Semi-Furnished,South-East,Yes,4.9,15.31,11,65.2,9.0,6130,Broker,Yes,29600,91.1
PROP-10885,2025-02-19,Chennai,Tambaram,Apartment,2,867.8,679.5,9,2,2,2,1,Semi-Furnished,West,Yes,0.55,17.75,11,31.9,,3310,Broker,Yes,22500,85.89
PROP-10886,2025-10-30,Bengaluru,HSR Layout,Apartment,4,2340.9,,5,13,15,5,0,semi furnished,North-East,Yes,8.05,7.28,8,59.7,6.8,7950,Owner,Yes,106000,200.74
PROP-10887,2026-07-02,Bengaluru,Marathahalli,Independent House,2,9481.3,901.5,0,2nd,2,2,1,Unfurnished,North,No,4.26,21.12,2,32.9,8.7,3720,Broker,Yes,28200,99.6
PROP-10888,2025-10-14,Pune,Hinjewadi,Apartment,4,,1873.1,6,1st,29,4,1,Unfurnished,East,Yes,6.15,12.37,3,51.8,8.2,9310,Broker,Yes,51700,149.79
PROP-10889,2025-08-03,Chennai,Tambaram,Apartment,2,1242.9,865.4,1,18,32,2,1,Furnished,North,Yes,1.36,18.31,12,45.6,8.1,5460,Owner,No,32400,114.84
PROP-10890,2025-01-03,Hyderabad,Kondapur,Independent House,3,1548.3,1323.5,13,1,1,3,0,Unfurnished,West,Yes,6.45,10.64,3,38.1,6.3,6450,Owner,Yes,50300,109.14
PROP-10891,2025-08-11,Hyderabad,Manikonda,Apartment,2,963.8,714.4,13,15,18,1,1,Semi-Furnished,North-East,Yes,4.18,4.38,9,45.4,6.2,1930,Broker,Yes,35900,83.75
PROP-10892,2026-03-15,Pune,Baner,Apartment,3,2261.1,1850.3,7,7,19,3,0,Semi-Furnished,North-East,Yes,7.93,13.7,9,31.4,6.9,5160,Owner,Yes,85800,137.56
PROP-10893,2026-05-05,Bengaluru,Marathahalli,Apartment,3,1609.0,1260.8,10,15,21,4,0,Semi-Furnished,South-East,Yes,6.18,17.87,10,55.8,8.7,6300,Broker,Yes,62800,139.1
PROP-10894,2026-08-07,Hyderabad,Kukatpally,Apartment,2,1186.3,839.8,14,16,19,2,1,Furnished,North,Yes,2.44,18.91,3,24.0,7.7,5470,Owner,Yes,47200,100.84
PROP-10895,2026-06-21,Pune,Kharadi,Independent House,3,1689.0,1281.5,11,3,4,3,3,Semi-Furnished,North-East,Yes,8.66,19.71,3,48.0,5.0,5400,Builder,No,61400,140.03
PROP-10896,2026-02-25,Pune,Hinjewadi,Independent House,4,2584.0,1833.3,3,1st,2,4,1,furnished,East,No,6.0,15.83,3,70.6,1.9,11250,Builder,Yes,77800,178.96
PROP-10897,2026-03-08,Bengaluru,HSR Layout,Apartment,2,989.0,723.8,23,Ground,8,2,1,Unfurnished,North,No,0.2,4.68,6,32.8,7.9,3130,Builder,Yes,22500,87.8
PROP-10898,2025-01-07, Chennai,Velachery,Apartment,2,664.0,489.7,18,8,17,2,0,Semi-Furnished,East,Yes,5.29,14.87,0,26.9,8.6,2010,Owner,Yes,24600,69.73
PROP-10899,2025-10-04,Bengaluru,Marathahalli,Villa,3,1743.5,1456.7,4,1st,1,3,1,Semi-Furnished,North,Yes,0.2,8.91,2,43.6,5.9,7420,Broker,Yes,82800,190.15
PROP-10900,2025-09-17,Bengaluru,Marathahalli,Apartment,2,864.5,685.9,2,27,34,2,0,,South,No,0.2,14.25,0,38.7,8.2,3300,Owner,Yes,27900,84.98
PROP-10901,2025-01-25,Delhi NCR,Noida,Apartment,3,1279.5,1002.8,41,11,11,4,1,Semi-Furnished,South-East,Yes,3.75,7.01,5,34.2,6.0,6670,Broker,Yes,46400,65.67
PROP-10902,2025-02-19,Pune,Hinjewadi,Apartment,2,1193.2,867.6,0,5,14,1,2,Furnished,North,Yes,9.65,18.18,1,34.1,3.7,4600,Owner,Yes,21300,85.29
PROP-10411,2026-03-03,Delhi NCR,Dwarka,Apartment,3,1270.2,896.1,17,12,14,4,3,Semi-Furnished,North-East,Yes,,17.3,11,,3.4,3140,Owner,Yes,25900,85.37
PROP-10904,2026-02-03,Hyderabad,Kukatpally,Apartment,2,1300.0,950.0,21,1st,17,3,0,Furnished,South-East,Yes,8.83,20.35,8,30.2,6.4,5790,Owner,Yes,39500,75.64
PROP-10905,2026-03-27,Chennai,Anna Nagar,Apartment,3,1032.7,783.7,12,12,34,3,1,Unfurnished,North,Yes,6.76,8.77,8,44.7,8.5,3350,Owner,Yes,27900,86.13
PROP-10906,2026-06-12,Delhi NCR,Noida,Apartment,3,1490.8,1218.0,11,1,10,3,1,Unfurnished,South-East,Yes,6.46,19.84,6,8.2,4.6,4070,Broker,Yes,30300,108.15
PROP-10907,2025-01-08,Hyderabad,Kukatpally,Apartment,3,1226.4,976.9,13,5,5,3,2,Semi-Furnished,South,Yes,7.04,8.73,4,5,9.5,2470,Owner,Yes,49800,108.64
PROP-10908,2025-03-04,Delhi NCR,Gurugram,Apartment,3,1426.1,1027.2,19,30,31,3,2,Furnished,North,Yes,,13.86,5,28.7,9.4,6110,Broker,Yes,58700,142.67
PROP-10909,2026-05-02,Delhi NCR,Noida,Apartment,4,2132.8,1524.6,3,13,32,3,1,Semi-Furnished,South-East,Yes,6.26,13.22,9,56.1,4.2,11010,Broker,Yes,76400,151.57
PROP-10910,2025-07-25,Bengaluru,Marathahalli,Apartment,3,1837.5,1347.4,0,6,16,3,2,Unfurnished,North-East,Yes,1.5,22.96,4,72.7,10,6120,Owner,Yes,62900,156.17
PROP-10911,2025-01-10,Hyderabad,Gachibowli,Apartment,3,1565.0,1067.9,34,15,31,3,0,Unfurnished,West,No,3.63,11.99,5,66.2,6.4,3370,Owner,Yes,33900,80.46
PROP-10647,2025-05-20,Pune,Wakad,Apartment,4,2606.2,2009.5,43,2,10,4,1,Unfurnished,North-East,Yes,4.68,10.98,6,46.7,10,8330,Builder,Yes,53000,144.57
PROP-10913,2025-05-25,Bengaluru,HSR Layout,Apartment,2,1265.8,881.6,23,8,32,2,1,Unfurnished,North-East,Yes,2.48,17.43,9,81.0,3.7,4740,Builder,Yes,56000,71.15
PROP-10914,2025-07-25,Bengaluru,Marathahalli,Villa,3,1606.3,1262.6,2,1,2,3,3,Unfurnished,North,No,3.71,11.95,3,32.0,4.8,6900,Builder,Yes,68800,193.27
PROP-10656,2025-10-12,Bengaluru,Electronic City,Independent House,3,1439.7,1121.7,20,Ground,3,3,2,Furnished,North,Yes,2.62,1.0,9,67.1,7.6,6510,Builder,No,35400,153.11
PROP-10916,2025-12-22,Chennai,Anna Nagar,Apartment,2,1475.2,1207.6,1,5,33,2,3,Semi-Furnished,West,Yes,7.32,1.78,12,79.5,4.1,7570,Broker,Yes,54300,107.56
PROP-10917,2025-12-31,Hyderabad,Gachibowli,Apartment,2,925.5,759.2,7,15,28,2,1,Semi-Furnished,East,No,8.42,18.7,1,41.8,4.6,3220,Builder,No,33000,65.8
PROP-10918,2026-08-30,Chennai,Anna Nagar,Apartment,4,2014.8,1554.7,77,34,34,4,1,Unfurnished,North-East,Yes,5.69,10.14,1,29.1,6.9,9500,Owner,Yes,53500,147.84
PROP-10919,2025-11-28,Bengaluru,Marathahalli,Apartment,4,1687.8,1356.7,8,2,26,4,1,Semi-Furnished,South-East,Yes,7.99,8.04,9,55.3,7.2,6820,Broker,Yes,40900,142.29
PROP-10920,2025-12-27,Bengaluru,Yelahanka,Independent House,2,1080.9,739.9,,1st,1,1,2,Furnished,East,Yes,0.2,1.0,12,54.3,5.5,4370,Owner,No,27200,125.51
PROP-10843,2025-08-14,Pune,Baner,Apartment,2,1312.0,907.9,5,16,18,2,1,Semi-Furnished,South-East,Yes,0.25,5.87,8,59.3,5.0,6320,Builder,Yes,26300,105.43
PROP-10922,2025-01-14,Hyderabad,Kondapur,Apartment,1,638.1,507.8,0,9,11,1,1,Semi-Furnished,East,Yes,7.72,15.61,3,52.4,6.0,1540,Owner,Yes,25100,56.13
PROP-10923,2026-01-12,Bengaluru,Electronic City,Apartment,2,1041.5,780.4,14,4,9,3,1,Unfurnished,South-East,Yes,9.9,13.1,5,14.1,7.3,2420,,Yes,33700,79.05
PROP-10924,2025-08-23,Hyderabad,Kukatpally,Apartment,3,1001.0,718.2,5,10,17,2,1,Semi-Furnished,North-East,No,2.8,9.7,8,27.8,6.8,2940,Builder,Yes,35800,121.67
PROP-10925,2025-09-15,Delhi NCR,Ghaziabad,Independent House,3,1872.2,1345.8,0,2nd,3,2,2,Furnished,West,Yes,0.2,16.38,9,39.6,8.3,9540,Owner,Yes,66000,201.65
PROP-10926,2026-04-03,Delhi NCR,Dwarka,Independent House,1,513.3,351.2,8,Ground,3,2,1,Unfurnished,West,Yes,2.02,14.5,3,37.3,6.4,2390,Broker,Yes,20000,82.96
PROP-10927,2026-07-30,Chennai,Velachery,Independent House,3,1489.5,,23,Ground,1,4,2,Unfurnished,South,Yes,6.39,13.35,0,31.1,4.5,6290,Builder,Yes,48300,106.89
PROP-10410,2025-10-29,Delhi NCR,Gurugram,Independent House,2,830.4,576.2,10,Ground,1,2,1,Furnished,North,No,5.19,3.68,8,42.7,2.4,3250,Owner,Yes,26500,84.04
PROP-10929,2025-11-17,Pune,Kharadi,Independent House,2,967.8,744.5,0,2nd,3,1,1,Semi-Furnished,North,No,6.87,4.72,9,42.8,6.6,3550,Broker,Yes,33700,90.71
PROP-10930,2026-06-23,hyderabad,Kukatpally,Apartment,2,1254.1,1043.6,4,3,25,2,2,,West,YES ,5.91,3.58,11,53.9,8.3,6380,Builder,Yes,38000,121.05
PROP-10931,2025-05-27,Delhi NCR,Faridabad,Apartment,1,620.5,485.7,7,7,28,1,2,Unfurnished,North-East,Yes,8.16,11.18,7,54.9,6.6,1310,Builder,Yes,22400,69.54
PROP-10932,2025-09-01,Chennai,Anna Nagar,Apartment,4,2621.2,2229.5,14,33,34,3,1,Unfurnished,North,YES ,4.12,12.09,5,37.6,6.0,7970,Builder,Yes,78700,162.78
PROP-10933,2025-02-09, Hyderabad,Kukatpally,Apartment,2,962.7,760.2,13,9,22,3,0,Unfurnished,East,Yes,10.34,20.46,3,34.7,6.0,4900,Owner,No,19300,75.72
PROP-10934,2026-05-16,Pune,Baner,Apartment,3,1225.4,904.0,0,19,30,3,1,,East,No,7.53,17.59,2,,1.9,3060,Owner,Yes,40100,92.18
PROP-10935,2025-07-21,Pune,Kharadi,Apartment,3,1072.3,881.0,19,13,30,3,0,Unfurnished,South,Yes,3.23,6.13,7,32.8,5.8,4380,Owner,Yes,26600,75.34
PROP-10936,2025-10-07,Chennai,Velachery,Apartment,3,1639.3,1226.1,11,1,3,3,1,Furnished,South,Yes,2.49,5.82,6,41.7,10.0,3550,Builder,Yes,58100,142.26
PROP-10937,2025-01-03,Pune,Wakad,Apartment,1,634.0,,5,Ground,7,1,2,Furnished,South-East,Yes,5.29,15.45,12,37.3,8.6,1890,Builder,Yes,12700,53.74
PROP-10550,2026-03-17,Delhi NCR,Noida,Apartment,2,1119.2,891.7,,1st,2,2,1,Furnished,South-East,Yes,2.02,14.22,8,41.9,9.1,5100,Broker,Yes,29700,103.88
PROP-10939,2026-06-26,Pune,Wakad,Apartment,2,1072.4,797.5,11,Ground,7,2,2,Semi-Furnished,West,Yes,0.2,8.23,0,48.6,4.3,5290,Builder,Yes,28600,91.54
PROP-10940,2025-05-25,Pune,Hinjewadi,Apartment,4,1384.6,1017.3,9,9,10,4,1,Semi-Furnished,North,Yes,7.93,5.62,3,47.4,4.2,6700,Owner,Yes,38200,116.22
PROP-10941,2025-10-23,hyderabad,Madhapur,Apartment,2,760.3,643.4,18,Ground,15,2,1,Unfurnished,North,Yes,7.08,6.47,11,30.6,10,1960,Builder,Yes,30600,76.3
PROP-10942,2025-01-28,Chennai,Anna Nagar,Apartment,2,1011.5,820.3,29,13,30,1,2,Unfurnished,South-East,Yes,4.84,16.8,1,59.6,2.3,4630,Builder,No,23600,23.16
PROP-10943,2026-09-01,Bengaluru,Marathahalli,Apartment,3,1048.3,887.8,0,Ground,15,2,1,,South-East,Yes,2.68,8.01,3,39.6,6.4,3360,Broker,Yes,26600,105.12
PROP-10818,2025-04-05,Delhi NCR,Noida,Apartment,2,1148.2,822.1,19,Ground,17,3,2,Furnished,West,Yes,2.95,1.0,8,40.5,2.0,4690,Builder,Yes,26800,99.96
PROP-10145,2025-12-06,Hyderabad,Kondapur,Apartment,2,1465.5,1200.6,21,1,5,2,2,Semi furnished ,North,Yes,8.02,1.0,11,45.6,4.4,7750,Broker,Yes,42500,94.75
PROP-10946,2026-02-25,Delhi NCR,Gurugram,Apartment,3,,1208.2,1,27,27,3,0,Semi-Furnished,North,Yes,0.2,1.0,5,51.7,6.0,7660,Owner,Yes,43200,138.51
